Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
08/20/2026 09:00 AM ET,4340 EDINBRIDGE CIR,"$3,441,024.97","$531,791.00","$3,441,024.97",2024 CA 001899 NC,0029010001,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CA 001899 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0029010001
08/20/2026 09:00 AM ET,5337 DURANGO AVE,"$327,046.73","$263,900.00","$327,046.73",2025 CA 002435 NC,0019030012,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 002435 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0019030012
08/21/2026 09:00 AM ET,4765 NEPTUNE RD,"$130,054.94","$53,211.00",Hidden,2025 CA 004004 NC,0459070039,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004004 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0459070039
08/24/2026 09:00 AM ET,5857 TIDEWOOD AVE 10,"$126,805.85","$207,100.00","$126,805.85",2025 CA 004438 NC,0105021010,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004438 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0105021010
08/24/2026 09:00 AM ET,2314 IRONDALE RD,"$143,485.17","$205,600.00","$143,485.17",2026 CA 000425 NC,0974182608,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 000425 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0974182608
08/28/2026 09:00 AM ET,424 SIGNORELLI DR,"$271,248.84","$232,300.00","$271,248.84",2019 CA 005858 NC,0162040023,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2019 CA 005858 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0162040023
08/31/2026 09:00 AM ET,6200 GRANDE TALON LN,"$22,785.51","$560,800.00","$22,785.51",2025 CA 006592 NC,0357020421,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 006592 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0357020421
09/02/2026 09:00 AM ET,8323 EDMISTON AVE,"$302,904.28","$259,438.00","$302,904.28",2025 CA 006270 NC,0950135603,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 006270 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0950135603
09/02/2026 09:00 AM ET,5214 RILMA AVE,"$308,808.83","$137,200.00","$308,808.83",2026 CA 000535 NC,2001080033,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 000535 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/2001080033
09/03/2026 09:00 AM ET,5130 PALENA BLVD,"$146,875.12","$23,925.00","$146,875.12",2026 CA 000543 NC,1000040304,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 000543 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/1000040304
09/04/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 001490 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001490 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/08/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2026 CA 000214 SC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 000214 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/10/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2026 CA 001659 SC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 001659 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/15/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 004955 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004955 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/15/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 004997 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004997 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/22/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 002607 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 002607 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/22/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 005450 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 005450 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/24/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 004792 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 004792 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/24/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 005740 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 005740 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/29/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2026 CA 001320 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 001320 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
09/30/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 003906 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 003906 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
10/01/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2024 CC 005756 SC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CC 005756 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
10/06/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2026 CA 001546 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 001546 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
10/15/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 001463 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 001463 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
10/27/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2025 CA 005667 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 005667 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
