Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
07/30/2026 09:00 AM ET,2236 W LEEWYNN DR,"$265,026.84","$302,100.00","$252,027.68",2025 CA 003621 NC,0241040011,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 003621 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0241040011
08/04/2026 09:00 AM ET,8750 MIDNIGHT PASS RD 501 BLD,"$87,035.29","$518,423.00","$89,508.59",2025 CA 006368 NC,0129072075,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 006368 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0129072075
08/04/2026 09:00 AM ET,7133 WOOD CREEK DR 101,"$43,955.29","$88,106.00","$45,139.32",2025 CC 004076 NC,0111044001,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 004076 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0111044001
08/04/2026 09:00 AM ET,7440 MANASOTA KEY RD,$0.00,"$2,209,200.00",$0.00,2026 CA 000214 SC,0491060010,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2026 CA 000214 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/0491060010
08/10/2026 09:00 AM ET,115 WAYFOREST DR,"$18,836.67","$329,861.00","$18,836.67",2025 CC 005288 SC,0422150015,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 005288 SC&bypassPage=1,https://www.sc-pa.com/propertysearch/0422150015
08/11/2026 09:00 AM ET,4901 COMMONWEALTH DR,"$1,387,484.48","$632,900.00","$1,387,484.48",2025 CA 005308 NC,0081070028,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 005308 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0081070028
08/11/2026 09:00 AM ET,2423 MISTLETO LN,"$127,953.32","$201,800.00","$127,953.32",2025 CA 005593 NC,0987013837,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 005593 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0987013837
08/13/2026 09:00 AM ET,1215 CYPRESS AVE,"$375,287.21","$257,600.00","$375,287.21",2025 CA 003877 NC,0410070004,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CA 003877 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0410070004
08/13/2026 09:00 AM ET,137 AVENIDA MESSINA 4,"$64,497.41","$150,302.00","$64,497.41",2025 CC 004953 NC,0080171012,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025 CC 004953 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/0080171012
08/20/2026 09:00 AM ET,,$0.00,$0.00,$0.00,2024 CA 001899 NC,Property Appraiser,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024 CA 001899 NC&bypassPage=1,https://www.sc-pa.com/propertysearch/Property Appraiser
