Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
04/21/2026 09:00 AM ET,"6232 CARLTON AVE SARASOTA, 34231","$464,614.06","$227,100.00",Hidden,2023,0103160029,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2023&bypassPage=1,https://pcpao.gov/Parcel-Details/0103160029
04/21/2026 09:00 AM ET,"3782 BEEBER ST NORTH PORT, 34287","$350,617.76","$213,700.00","$200,880.00",2025,0992120009,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0992120009
04/21/2026 09:00 AM ET,"2419 ROXBURY CIR NORTH PORT, 34287","$411,926.09","$228,100.00","$294,618.01",2025,Property,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
04/21/2026 09:00 AM ET,"4011 GROBE ST NORTH PORT, 34287","$272,875.79","$152,600.00","$272,875.79",2025,0995194301,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0995194301
04/21/2026 09:00 AM ET,"2236 W LEEWYNN DR SARASOTA, 34240","$265,026.84","$302,100.00","$247,000.00",2025,0241040011,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0241040011
04/21/2026 09:00 AM ET,"2073 20TH ST SARASOTA, 34234","$574,107.00","$410,700.00","$574,107.00",2025,0043120034,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0043120034
04/21/2026 09:00 AM ET,"1016 KIMBALL RD VENICE, 34293","$257,263.08","$86,049.00",Hidden,2025,0452070024,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0452070024
04/21/2026 09:00 AM ET,"8861 DAYBREAK ST SARASOTA, 34241","$324,743.71","$239,000.00","$324,743.71",2025,0293042387,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0293042387
04/23/2026 09:00 AM ET,"2242 CIRCLEWOOD DR 24 SARASOTA, 34231","$29,430.23","$78,250.00","$30,239.59",2025,0102132024,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2025&bypassPage=1,https://pcpao.gov/Parcel-Details/0102132024
04/24/2026 09:00 AM ET,"902 SUNRIDGE DR D-1 SARASOTA, 34234","$111,913.56","$64,003.00","$111,913.56",2024,2001071012,https://sarasota.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=2024&bypassPage=1,https://pcpao.gov/Parcel-Details/2001071012
